사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240701,2호선,을지로입구,53917,55357,20240704
20240701,2호선,시청,29542,28262,20240704
20240701,1호선,동묘앞,9171,9320,20240704
20240701,1호선,청량리(서울시립대입구),23940,23062,20240704
20240701,1호선,제기동,17951,18156,20240704
20240701,1호선,신설동,15557,15072,20240704
20240701,1호선,동대문,12074,11684,20240704
20240701,1호선,종로5가,25143,24698,20240704
20240701,1호선,종로3가,25248,22927,20240704
20240701,1호선,종각,42386,42377,20240704
20240701,1호선,시청,27392,27297,20240704
20240701,1호선,서울역,55778,52158,20240704
20240702,중앙선,지평,41,51,20240705
20240702,경의선,검암,1,0,20240705
20240702,중앙선,양평,2804,2732,20240705
20240702,중앙선,오빈,274,282,20240705
20240702,중앙선,아신,485,458,20240705
20240702,중앙선,국수,643,607,20240705
20240702,중앙선,신원,150,127,20240705
20240702,중앙선,양수,1597,1643,20240705
20240702,중앙선,운길산,486,470,20240705
20240702,중앙선,팔당,655,663,20240705
20240702,중앙선,도심,2443,1934,20240705
20240702,중앙선,덕소,5327,5164,20240705
20240702,중앙선,양정,528,427,20240705
20240702,중앙선,도농,11337,10343,20240705
20240702,중앙선,구리,12780,12967,20240705
20240702,중앙선,양원,3269,3249,20240705
20240702,중앙선,망우,7291,6783,20240705
20240702,중앙선,상봉,5701,5695,20240705
20240702,중앙선,중랑,5425,5241,20240705
20240702,중앙선,회기,24356,23565,20240705
20240702,장항선,신창(순천향대),1080,1130,20240705
20240702,장항선,온양온천,3543,3588,20240705
20240702,장항선,배방,1110,1156,20240705
20240702,장항선,탕정,1541,1394,20240705
20240702,장항선,아산,3155,2863,20240705
20240702,장항선,쌍용(나사렛대),2219,2118,20240705
20240702,장항선,봉명,1438,1465,20240705
20240702,일산선,대화,14788,11287,20240705
20240702,일산선,주엽,9931,10122,20240705
20240702,일산선,정발산,6506,6716,20240705
20240702,일산선,마두,7977,8130,20240705
20240702,일산선,백석,9875,10008,20240705
20240702,일산선,대곡,3052,2317,20240705
20240702,일산선,화정,16477,17016,20240705
20240702,일산선,원당,10822,10278,20240705
20240702,일산선,삼송,19319,18615,20240705
20240702,일산선,지축,1,0,20240705
20240702,일산선,원흥,11513,11005,20240705
20240702,우이신설선,신설동,2369,2183,20240705
20240702,우이신설선,보문,1661,1611,20240705
20240702,우이신설선,성신여대입구(돈암),3519,3823,20240705
20240702,우이신설선,정릉,4465,4398,20240705
20240702,우이신설선,북한산보국문,5936,5911,20240705
20240702,우이신설선,솔샘,6037,5869,20240705
20240702,우이신설선,삼양사거리,2499,2577,20240705
20240702,우이신설선,삼양,1968,2120,20240705
20240702,우이신설선,화계,3446,3353,20240705
20240702,우이신설선,가오리,4376,4546,20240705
20240702,우이신설선,4.19민주묘지,2750,2693,20240705
20240702,우이신설선,솔밭공원,2565,2426,20240705
20240702,우이신설선,북한산우이,2551,2189,20240705
20240702,안산선,수리산,4105,3448,20240705
20240702,안산선,오이도,7457,7085,20240705
20240702,안산선,정왕,8091,8407,20240705
20240702,안산선,신길온천,1884,1684,20240705
20240702,안산선,안산,11451,10311,20240705
20240702,안산선,초지,4875,4800,20240705
20240702,안산선,고잔,8640,8262,20240705
20240702,안산선,중앙,17036,17584,20240705
20240702,안산선,한대앞,8751,8872,20240705
20240702,안산선,상록수,14273,14608,20240705
20240702,안산선,반월,4245,4175,20240705
20240702,안산선,대야미,4830,4420,20240705
20240702,안산선,산본,15702,16649,20240705
20240702,신림선,관악산(서울대),2471,2421,20240705
20240702,신림선,서울대벤처타운,9410,8961,20240705
20240702,신림선,서원,3739,3370,20240705
20240702,신림선,신림,1905,2531,20240705
20240702,신림선,당곡,5022,5031,20240705
20240702,신림선,보라매병원,8850,9197,20240705
20240702,신림선,보라매공원,2363,2503,20240705
20240702,신림선,보라매,4566,4098,20240705
20240702,신림선,서울지방병무청,3391,3671,20240705
20240702,신림선,대방,2931,2408,20240705
20240702,신림선,샛강,3287,3730,20240705
20240702,수인선,인천,863,1362,20240705
20240702,수인선,신포,1702,1746,20240705
20240702,수인선,숭의,3978,3723,20240705
20240702,수인선,인하대,6194,5923,20240705
20240702,수인선,송도,2244,2013,20240705
20240702,수인선,연수,4430,4347,20240705
20240702,수인선,원인재,4136,4235,20240705
20240702,수인선,남동인더스파크,2495,2775,20240705
20240702,수인선,호구포,3980,4186,20240705
20240702,수인선,인천논현,5213,5527,20240705
20240702,수인선,소래포구,4141,3872,20240705
20240702,수인선,월곶,2667,2467,20240705
20240702,수인선,달월,124,60,20240705
20240702,수인선,사리,4889,4361,20240705
20240702,수인선,야목,414,358,20240705
20240702,수인선,어천,1173,1225,20240705
20240702,수인선,오목천,3825,3427,20240705
20240702,수인선,고색,5644,5120,20240705
20240702,서해선,부천종합운동장,2631,2206,20240705
20240702,서해선,원종,4575,4655,20240705
20240702,서해선,김포공항,2791,3676,20240705
20240702,분당선,매교,5458,5407,20240705
20240702,분당선,수원시청,13439,14362,20240705
20240702,분당선,매탄권선,5627,5650,20240705
20240702,분당선,망포,16031,15365,20240705
20240702,분당선,영통,8595,8825,20240705
20240702,분당선,청명,4685,4526,20240705
20240702,분당선,상갈,5388,5038,20240705
20240702,분당선,기흥,10323,9341,20240705
20240702,분당선,신갈,4771,4642,20240705
20240702,분당선,구성,6402,6549,20240705
20240702,분당선,죽전,12550,13729,20240705
20240702,분당선,보정,2750,2477,20240705
20240702,분당선,이매,5923,5497,20240705
20240702,분당선,오리,11842,10145,20240705
20240702,분당선,미금,15323,15962,20240705
20240702,분당선,정자,19412,20369,20240705
20240702,분당선,수내,14625,15004,20240705
20240702,분당선,서현,24011,24595,20240705
20240702,분당선,야탑,25369,26929,20240705
20240702,분당선,모란,18748,18694,20240705
20240702,분당선,태평,13122,12480,20240705
20240702,분당선,가천대,7972,8482,20240705
20240702,분당선,선정릉,8580,8923,20240705
20240702,분당선,강남구청,10514,12116,20240705
20240702,분당선,압구정로데오,18853,20655,20240705
20240702,분당선,서울숲,12014,12238,20240705
20240702,분당선,수원,7430,6685,20240705
20240702,분당선,수서,16833,17540,20240705
20240702,분당선,대모산입구,6546,6231,20240705
20240702,분당선,개포동,4724,4802,20240705
20240702,분당선,구룡,3931,3962,20240705
20240702,분당선,도곡,8162,8203,20240705
20240702,분당선,한티,16266,17568,20240705
20240702,분당선,선릉,15233,23100,20240705
20240702,과천선,범계,26481,26514,20240705
20240702,과천선,평촌,18670,18411,20240705
20240702,과천선,인덕원,25969,26955,20240705
20240702,과천선,정부과천청사,13029,13486,20240705
20240702,과천선,과천,6700,6219,20240705
20240702,과천선,대공원,2353,2423,20240705
20240702,과천선,경마공원,1169,1178,20240705
20240702,과천선,선바위,7824,6890,20240705
20240702,공항철도 1호선,영종,3997,4005,20240705
20240702,공항철도 1호선,인천공항2터미널,6570,5731,20240705
20240702,공항철도 1호선,인천공항1터미널,13723,14064,20240705
20240702,공항철도 1호선,공항화물청사,2201,2407,20240705
20240702,공항철도 1호선,운서,8741,9028,20240705
20240702,공항철도 1호선,청라국제도시,7641,7229,20240705
20240702,공항철도 1호선,검암,6434,6642,20240705
20240702,공항철도 1호선,계양,13452,12824,20240705
20240702,공항철도 1호선,김포공항,9293,5842,20240705
20240702,공항철도 1호선,마곡나루(서울식물원),13366,12441,20240705
20240702,공항철도 1호선,디지털미디어시티,15975,15014,20240705
20240702,공항철도 1호선,홍대입구,11923,11774,20240705
20240702,공항철도 1호선,공덕,3109,3942,20240705
20240702,공항철도 1호선,서울역,11384,10488,20240705
20240702,경춘선,춘천,973,830,20240705
20240702,경춘선,남춘천,2160,2214,20240705
20240702,경춘선,김유정,274,290,20240705
20240702,경춘선,강촌,412,296,20240705
20240702,경춘선,백양리,61,44,20240705
20240702,경춘선,굴봉산,94,79,20240705
20240702,경춘선,가평,1877,1864,20240705
20240702,경춘선,상천,240,208,20240705
20240702,경춘선,청평,1620,1572,20240705
20240702,경춘선,대성리,1111,837,20240705
20240702,경춘선,마석,3510,3408,20240705
20240702,경춘선,천마산,1387,1298,20240705
20240702,경춘선,평내호평,5929,5712,20240705
20240702,경춘선,금곡,1371,1404,20240705
20240702,경춘선,사릉,2013,1963,20240705
20240702,경춘선,퇴계원,3575,3253,20240705
20240702,경춘선,별내,3451,3254,20240705
20240702,경춘선,갈매,3075,2669,20240705
20240702,경춘선,신내,2846,2587,20240705
20240702,경인선,도화,4036,3777,20240705
20240702,경인선,중동,9012,8475,20240705
20240702,경인선,온수(성공회대입구),6263,5965,20240705
20240702,경인선,도원,3346,3406,20240705
20240702,경인선,간석,5763,5528,20240705
20240702,경인선,부개,8640,8108,20240705
20240702,경인선,소사,7139,6934,20240705
20240702,경인선,구일,10630,11326,20240705
20240702,경인선,인천,2912,2116,20240705
20240702,경인선,동인천,12837,11937,20240705
20240702,경인선,제물포,10151,9890,20240705
20240702,경인선,주안,17305,15795,20240705
20240702,경인선,동암,14696,14742,20240705
20240702,경인선,백운,7247,7097,20240705
20240702,경인선,부평,26143,27138,20240705
20240702,경인선,송내,26279,26228,20240705
20240702,경인선,부천,28240,28135,20240705
20240702,경인선,역곡,25171,25278,20240705
20240702,경인선,오류동,11458,10840,20240705
20240702,경인선,개봉,21193,21218,20240705
20240702,경의선,운천,3,1,20240705
20240702,경의선,임진강,8,4,20240705
20240702,경의선,문산,5051,4768,20240705
20240702,경의선,파주,1156,793,20240705
20240702,경의선,월롱,1974,1806,20240705
20240702,경의선,금촌,6119,6004,20240705
20240702,경의선,금릉,5313,5134,20240705
20240702,경의선,운정,7989,7460,20240705
20240702,경의선,야당,8678,8471,20240705
20240702,경의선,탄현,7961,7794,20240705
20240702,경의선,일산,10957,10854,20240705
20240702,경의선,풍산,6025,5664,20240705
20240702,경의선,백마,7602,7428,20240705
20240702,경의선,곡산,697,726,20240705
20240702,경의선,능곡,4841,4535,20240705
20240702,경의선,행신,8093,7950,20240705
20240702,경의선,강매,3445,2902,20240705
20240702,경의선,한국항공대,1995,1899,20240705
20240702,경의선,수색,3761,3890,20240705
20240702,경의선,디지털미디어시티,2857,2586,20240705
20240702,경의선,가좌,6109,5810,20240705
20240702,경의선,홍대입구,1825,2060,20240705
20240702,경의선,서강대,2223,2206,20240705
20240702,경의선,공덕,4464,3612,20240705
20240702,경의선,효창공원앞,3384,3884,20240705
20240702,경의선,신촌,1153,1341,20240705
20240702,경의선,서울역,4922,6130,20240705
20240702,경원선,연천,873,791,20240705
20240702,경원선,전곡,874,817,20240705
20240702,경원선,청산,138,108,20240705
20240702,경원선,소요산,1048,973,20240705
20240702,경원선,동두천,1674,1614,20240705
20240702,경원선,보산,1407,1338,20240705
20240702,경원선,동두천중앙,2866,2810,20240705
20240702,경원선,지행,6118,6085,20240705
20240702,경원선,덕정,5827,5560,20240705
20240702,경원선,덕계,5909,5367,20240705
20240702,경원선,양주,6748,6426,20240705
20240702,경원선,녹양,4190,3836,20240705
20240702,경원선,가능,6351,6240,20240705
20240702,경원선,의정부,17158,17305,20240705
20240702,경원선,회룡,12758,12496,20240705
20240702,경원선,망월사,7154,7274,20240705
20240702,경원선,도봉산,6023,3686,20240705
20240702,경원선,도봉,5888,5614,20240705
20240702,경원선,방학,9701,9543,20240705
20240702,경원선,창동,2,0,20240705
20240702,경원선,녹천,4603,3882,20240705
20240702,경원선,월계,6545,6136,20240705
20240702,경원선,광운대,7831,7277,20240705
20240702,경원선,석계,6921,8051,20240705
20240702,경원선,신이문,8598,8054,20240705
20240702,경원선,외대앞,8764,8611,20240705
20240702,경원선,청량리(서울시립대입구),14002,14997,20240705
20240702,경원선,왕십리(성동구청),15983,16112,20240705
20240702,경원선,응봉,1855,1564,20240705
20240702,경원선,옥수,42,35,20240705
20240702,경원선,한남,3846,3683,20240705
20240702,경원선,서빙고,2132,2005,20240705
20240702,경원선,이촌(국립중앙박물관),4070,3129,20240705
20240702,경부선,광명,3428,3073,20240705
20240702,경부선,서동탄,1518,1286,20240705
20240702,경부선,당정,6062,5754,20240705
20240702,경부선,천안,4868,4969,20240705
20240702,경부선,두정,5880,5890,20240705
20240702,경부선,직산,957,942,20240705
20240702,경부선,성환,3657,3579,20240705
20240702,경부선,평택,10622,10515,20240705
20240702,경부선,평택지제,3942,3892,20240705
20240702,경부선,서정리,7436,7020,20240705
20240702,경부선,송탄,3987,3857,20240705
20240702,경부선,진위,1805,1673,20240705
20240702,경부선,오산,8992,9072,20240705
20240702,경부선,오산대,3358,3061,20240705
20240702,경부선,세마,3264,3164,20240705
20240702,경부선,병점,13631,13503,20240705
20240702,경부선,세류,3185,2844,20240705
20240702,경부선,독산,18728,19427,20240705
20240702,경부선,수원,31409,32658,20240705
20240702,경부선,화서,10881,10550,20240705
20240702,경부선,성균관대,14685,14423,20240705
20240702,경부선,의왕,9105,9179,20240705
20240702,경부선,군포,7412,7448,20240705
20240702,경부선,금정,27898,28155,20240705
20240702,경부선,명학,8993,8965,20240705
20240702,경부선,안양,19913,19783,20240705
20240702,경부선,관악,7207,6953,20240705
20240702,경부선,석수,8580,7901,20240705
